ano_eleicao,turno,instituto,data_inicio_campo,data_fim_campo,data_publicacao,amostra,cenario,candidato,percentual_total,brancos_nulos,indecisos,fonte,amostra_imputada,qualidade_fonte,cenario_tipo,incumbente,sucessor_governo,partido_governo,reeleicao_permitida,ex_presidente,pib_crescimento,inflacao,desemprego,fundamentos_ano_referencia,fundamentos_defasagem_max,cenario_rotulo,cenario_prioridade,usar_previsao_principal,dias_campo_ate_eleicao,dias_publicacao_ate_eleicao,ordem_pesquisa_instituto_cenario,ordem_pesquisa_campanha,voto_valido_estimado,resultado_real_validos,erro
2010,1,Vox Populi,2010-09-29,2010-09-29,2010-09-29,1000,wikipedia_tabela_1,José Serra,26.0,0,13.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,4,4,34,80,29.8851,32.6100,2.7249
2010,1,Datafolha,2010-09-28,2010-09-29,2010-09-29,1000,wikipedia_tabela_1,Dilma Rousseff,47.0,0,11.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,4,4,15,79,52.8090,46.9100,-5.8990
2010,1,Datafolha,2010-09-28,2010-09-29,2010-09-29,1000,wikipedia_tabela_1,José Serra,28.0,0,11.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,4,4,15,79,31.4607,32.6100,1.1493
2010,1,Vox Populi,2010-09-28,2010-09-28,2010-09-28,1000,wikipedia_tabela_1,Dilma Rousseff,49.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,5,5,33,78,56.9767,46.9100,-10.0667
2010,1,Vox Populi,2010-09-28,2010-09-28,2010-09-28,1000,wikipedia_tabela_1,José Serra,25.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,5,5,33,78,29.0698,32.6100,3.5402
2010,1,Datafolha,2010-09-27,2010-09-27,2010-09-27,1000,wikipedia_tabela_1,Dilma Rousseff,46.0,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,6,6,14,75,52.2727,46.9100,-5.3627
2010,1,Datafolha,2010-09-27,2010-09-27,2010-09-27,1000,wikipedia_tabela_1,José Serra,28.0,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,6,6,14,75,31.8182,32.6100,0.7918
2010,1,Vox Populi,2010-09-27,2010-09-27,2010-09-27,1000,wikipedia_tabela_1,Dilma Rousseff,49.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,6,6,32,76,56.9767,46.9100,-10.0667
2010,1,Vox Populi,2010-09-27,2010-09-27,2010-09-27,1000,wikipedia_tabela_1,José Serra,24.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,6,6,32,76,27.9070,32.6100,4.7030
2010,1,CNT/Sensus,2010-09-26,2010-09-28,2010-09-28,1000,wikipedia_tabela_1,Dilma Rousseff,47.5,0,15.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,5,5,9,77,56.0803,46.9100,-9.1703
2010,1,CNT/Sensus,2010-09-26,2010-09-28,2010-09-28,1000,wikipedia_tabela_1,José Serra,25.6,0,15.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,5,5,9,77,30.2243,32.6100,2.3857
2010,1,Vox Populi,2010-09-26,2010-09-26,2010-09-26,1000,wikipedia_tabela_1,Dilma Rousseff,49.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,7,7,31,74,57.6471,46.9100,-10.7371
2010,1,Vox Populi,2010-09-26,2010-09-26,2010-09-26,1000,wikipedia_tabela_1,José Serra,24.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,7,7,31,74,28.2353,32.6100,4.3747
2010,1,Ibope[link removed],2010-09-25,2010-09-26,2010-09-26,1000,wikipedia_tabela_1,Dilma Rousseff,50.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,7,7,4,73,55.5556,46.9100,-8.6456
2010,1,Ibope[link removed],2010-09-25,2010-09-26,2010-09-26,1000,wikipedia_tabela_1,José Serra,27.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,7,7,4,73,30.0000,32.6100,2.6100
2010,1,Vox Populi,2010-09-25,2010-09-25,2010-09-25,1000,wikipedia_tabela_1,Dilma Rousseff,50.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,8,8,30,72,59.5238,46.9100,-12.6138
2010,1,Vox Populi,2010-09-25,2010-09-25,2010-09-25,1000,wikipedia_tabela_1,José Serra,23.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,8,8,30,72,27.3810,32.6100,5.2290
2010,1,Vox Populi,2010-09-24,2010-09-24,2010-09-24,1000,wikipedia_tabela_1,Dilma Rousseff,50.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,9,9,29,71,59.5238,46.9100,-12.6138
2010,1,Vox Populi,2010-09-24,2010-09-24,2010-09-24,1000,wikipedia_tabela_1,José Serra,24.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,9,9,29,71,28.5714,32.6100,4.0386
2010,1,Vox Populi,2010-09-23,2010-09-23,2010-09-23,1000,wikipedia_tabela_1,Dilma Rousseff,51.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,10,10,28,70,60.0000,46.9100,-13.0900
2010,1,Vox Populi,2010-09-23,2010-09-23,2010-09-23,1000,wikipedia_tabela_1,José Serra,24.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,10,10,28,70,28.2353,32.6100,4.3747
2010,1,Vox Populi,2010-09-22,2010-09-22,2010-09-22,1000,wikipedia_tabela_1,Dilma Rousseff,51.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,11,11,27,68,60.0000,46.9100,-13.0900
2010,1,Vox Populi,2010-09-22,2010-09-22,2010-09-22,1000,wikipedia_tabela_1,José Serra,24.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,11,11,27,68,28.2353,32.6100,4.3747
2010,1,Ibope,2010-09-21,2010-09-23,2010-09-23,1000,wikipedia_tabela_1,Dilma Rousseff,50.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,10,10,10,69,55.5556,46.9100,-8.6456
2010,1,Ibope,2010-09-21,2010-09-23,2010-09-23,1000,wikipedia_tabela_1,José Serra,28.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,10,10,10,69,31.1111,32.6100,1.4989
2010,1,Datafolha,2010-09-21,2010-09-22,2010-09-22,1000,wikipedia_tabela_1,Dilma Rousseff,49.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,11,11,13,67,54.4444,46.9100,-7.5344
2010,1,Datafolha,2010-09-21,2010-09-22,2010-09-22,1000,wikipedia_tabela_1,José Serra,28.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,11,11,13,67,31.1111,32.6100,1.4989
2010,1,Vox Populi,2010-09-21,2010-09-21,2010-09-21,1000,wikipedia_tabela_1,Dilma Rousseff,52.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,12,12,26,66,60.4651,46.9100,-13.5551
2010,1,Vox Populi,2010-09-21,2010-09-21,2010-09-21,1000,wikipedia_tabela_1,José Serra,25.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,12,12,26,66,29.0698,32.6100,3.5402
2010,1,Vox Populi,2010-09-20,2010-09-20,2010-09-20,1000,wikipedia_tabela_1,Dilma Rousseff,53.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,13,13,25,65,62.3529,46.9100,-15.4429
2010,1,Vox Populi,2010-09-20,2010-09-20,2010-09-20,1000,wikipedia_tabela_1,José Serra,23.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,13,13,25,65,27.0588,32.6100,5.5512
2010,1,Vox Populi,2010-09-19,2010-09-19,2010-09-19,1000,wikipedia_tabela_1,Dilma Rousseff,53.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,14,14,24,64,61.6279,46.9100,-14.7179
2010,1,Vox Populi,2010-09-19,2010-09-19,2010-09-19,1000,wikipedia_tabela_1,José Serra,24.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,14,14,24,64,27.9070,32.6100,4.7030
2010,1,Vox Populi,2010-09-18,2010-09-18,2010-09-18,1000,wikipedia_tabela_1,Dilma Rousseff,51.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,15,15,23,63,60.7143,46.9100,-13.8043
2010,1,Vox Populi,2010-09-18,2010-09-18,2010-09-18,1000,wikipedia_tabela_1,José Serra,24.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,15,15,23,63,28.5714,32.6100,4.0386
2010,1,Vox Populi,2010-09-17,2010-09-17,2010-09-17,1000,wikipedia_tabela_1,Dilma Rousseff,51.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,16,16,22,62,61.4458,46.9100,-14.5358
2010,1,Vox Populi,2010-09-17,2010-09-17,2010-09-17,1000,wikipedia_tabela_1,José Serra,23.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,16,16,22,62,27.7108,32.6100,4.8992
2010,1,Vox Populi,2010-09-16,2010-09-16,2010-09-16,1000,wikipedia_tabela_1,Dilma Rousseff,51.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,17,17,21,60,61.4458,46.9100,-14.5358
2010,1,Vox Populi,2010-09-16,2010-09-16,2010-09-16,1000,wikipedia_tabela_1,José Serra,23.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,17,17,21,60,27.7108,32.6100,4.8992
2010,1,Vox Populi,2010-09-15,2010-09-15,2010-09-15,1000,wikipedia_tabela_1,Dilma Rousseff,52.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,18,18,20,59,62.6506,46.9100,-15.7406
2010,1,Vox Populi,2010-09-15,2010-09-15,2010-09-15,1000,wikipedia_tabela_1,José Serra,22.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,18,18,20,59,26.5060,32.6100,6.1040
2010,1,Ibope,2010-09-14,2010-09-17,2010-09-17,1000,wikipedia_tabela_1,Dilma Rousseff,51.0,0,13.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,16,16,9,61,58.6207,46.9100,-11.7107
2010,1,Ibope,2010-09-14,2010-09-17,2010-09-17,1000,wikipedia_tabela_1,José Serra,25.0,0,13.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,16,16,9,61,28.7356,32.6100,3.8744
2010,1,Vox Populi,2010-09-14,2010-09-14,2010-09-14,1000,wikipedia_tabela_1,Dilma Rousseff,53.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,19,19,19,57,63.8554,46.9100,-16.9454
2010,1,Vox Populi,2010-09-14,2010-09-14,2010-09-14,1000,wikipedia_tabela_1,José Serra,22.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,19,19,19,57,26.5060,32.6100,6.1040
2010,1,Datafolha,2010-09-13,2010-09-15,2010-09-15,1000,wikipedia_tabela_1,Dilma Rousseff,51.0,0,11.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,18,18,12,58,57.3034,46.9100,-10.3934
2010,1,Datafolha,2010-09-13,2010-09-15,2010-09-15,1000,wikipedia_tabela_1,José Serra,27.0,0,11.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,18,18,12,58,30.3371,32.6100,2.2729
2010,1,Vox Populi,2010-09-13,2010-09-13,2010-09-13,1000,wikipedia_tabela_1,Dilma Rousseff,54.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,20,20,18,56,64.2857,46.9100,-17.3757
2010,1,Vox Populi,2010-09-13,2010-09-13,2010-09-13,1000,wikipedia_tabela_1,José Serra,22.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,20,20,18,56,26.1905,32.6100,6.4195
2010,1,CNT/Sensus,2010-09-10,2010-09-12,2010-09-12,1000,wikipedia_tabela_1,Dilma Rousseff,50.5,0,14.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,21,21,8,55,58.8578,46.9100,-11.9478
2010,1,CNT/Sensus,2010-09-10,2010-09-12,2010-09-12,1000,wikipedia_tabela_1,José Serra,26.4,0,14.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,21,21,8,55,30.7692,32.6100,1.8408
2010,1,Vox Populi,2010-09-10,2010-09-10,2010-09-10,1000,wikipedia_tabela_1,Dilma Rousseff,53.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,23,23,17,54,63.0952,46.9100,-16.1852
2010,1,Vox Populi,2010-09-10,2010-09-10,2010-09-10,1000,wikipedia_tabela_1,José Serra,22.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,23,23,17,54,26.1905,32.6100,6.4195
2010,1,Vox Populi,2010-09-09,2010-09-09,2010-09-09,1000,wikipedia_tabela_1,Dilma Rousseff,53.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,24,24,16,53,63.8554,46.9100,-16.9454
2010,1,Vox Populi,2010-09-09,2010-09-09,2010-09-09,1000,wikipedia_tabela_1,José Serra,21.0,0,17.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,24,24,16,53,25.3012,32.6100,7.3088
2010,1,Datafolha,2010-09-08,2010-09-09,2010-09-09,1000,wikipedia_tabela_1,Dilma Rousseff,50.0,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,24,24,11,52,56.8182,46.9100,-9.9082
2010,1,Datafolha,2010-09-08,2010-09-09,2010-09-09,1000,wikipedia_tabela_1,José Serra,27.0,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,24,24,11,52,30.6818,32.6100,1.9282
2010,1,Vox Populi,2010-09-08,2010-09-08,2010-09-08,1000,wikipedia_tabela_1,Dilma Rousseff,54.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,25,25,15,51,63.5294,46.9100,-16.6194
2010,1,Vox Populi,2010-09-08,2010-09-08,2010-09-08,1000,wikipedia_tabela_1,José Serra,21.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,25,25,15,51,24.7059,32.6100,7.9041
2010,1,Vox Populi,2010-09-07,2010-09-07,2010-09-07,1000,wikipedia_tabela_1,Dilma Rousseff,56.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,26,26,14,50,65.8824,46.9100,-18.9724
2010,1,Vox Populi,2010-09-07,2010-09-07,2010-09-07,1000,wikipedia_tabela_1,José Serra,21.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,26,26,14,50,24.7059,32.6100,7.9041
2010,1,Vox Populi,2010-09-06,2010-09-06,2010-09-06,1000,wikipedia_tabela_1,Dilma Rousseff,55.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,27,27,13,49,64.7059,46.9100,-17.7959
2010,1,Vox Populi,2010-09-06,2010-09-06,2010-09-06,1000,wikipedia_tabela_1,José Serra,22.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,27,27,13,49,25.8824,32.6100,6.7276
2010,1,Vox Populi,2010-09-05,2010-09-05,2010-09-05,1000,wikipedia_tabela_1,Dilma Rousseff,53.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,1,1,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,28,28,12,48,62.3529,46.9100,-15.4429
2010,1,Vox Populi,2010-09-05,2010-09-05,2010-09-05,1000,wikipedia_tabela_1,José Serra,24.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2010_Brazilian_presidential_election,1,wikipedia_estruturada_auditoria_parcial,primeiro_turno,0,0,0,0,0,-0.1258,4.8880,9.4190,2009,1,Primeiro turno 2010,1,1,28,28,12,48,28.2353,32.6100,4.3747
