ano_eleicao,turno,instituto,data_texto_original,amostra_texto_original,cenario,candidato,percentual_total,brancos_nulos_indecisos_texto,fonte
2022,1,PoderData[119],27–29 Mar,3000,wikipedia_tabela_4,Lula,41.0,7%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[119],27–29 Mar,3000,wikipedia_tabela_4,Bolsonaro,32.0,7%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[119],27–29 Mar,3000,wikipedia_tabela_4,Gomes,7.0,7%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Modalmais/Futura[120],21–25 Mar,2000,wikipedia_tabela_4,Lula,38.5,9.4%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Modalmais/Futura[120],21–25 Mar,2000,wikipedia_tabela_4,Bolsonaro,35.5,9.4%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Modalmais/Futura[120],21–25 Mar,2000,wikipedia_tabela_4,Gomes,5.1,9.4%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Lula,43.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Bolsonaro,26.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Gomes,6.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Lula,43.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Bolsonaro,26.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Gomes,7.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Lula,44.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Bolsonaro,26.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Gomes,7.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Lula,43.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Bolsonaro,26.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[121],22–23 Mar,2556,wikipedia_tabela_4,Gomes,8.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[122],21–23 Mar,1000,wikipedia_tabela_4,Lula,44.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[122],21–23 Mar,1000,wikipedia_tabela_4,Bolsonaro,26.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[122],21–23 Mar,1000,wikipedia_tabela_4,Gomes,7.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[123],18–23 Mar,1500,wikipedia_tabela_4,Lula,40.0,6%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[123],18–23 Mar,1500,wikipedia_tabela_4,Bolsonaro,29.0,6%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[123],18–23 Mar,1500,wikipedia_tabela_4,Gomes,9.0,6%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,FSB[124],18–20 Mar,2000,wikipedia_tabela_4,Lula,43.0,5%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,FSB[124],18–20 Mar,2000,wikipedia_tabela_4,Bolsonaro,29.0,5%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,FSB[124],18–20 Mar,2000,wikipedia_tabela_4,Gomes,9.0,5%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[125],13–15 Mar,3000,wikipedia_tabela_4,Lula,40.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[125],13–15 Mar,3000,wikipedia_tabela_4,Bolsonaro,30.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[125],13–15 Mar,3000,wikipedia_tabela_4,Gomes,7.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[126],10–13 Mar,2000,wikipedia_tabela_4,Lula,44.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[126],10–13 Mar,2000,wikipedia_tabela_4,Bolsonaro,26.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[126],10–13 Mar,2000,wikipedia_tabela_4,Gomes,7.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[126],10–13 Mar,2000,wikipedia_tabela_4,Lula,45.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[126],10–13 Mar,2000,wikipedia_tabela_4,Bolsonaro,25.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[126],10–13 Mar,2000,wikipedia_tabela_4,Gomes,7.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[126],10–13 Mar,2000,wikipedia_tabela_4,Lula,48.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[126],10–13 Mar,2000,wikipedia_tabela_4,Bolsonaro,28.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[126],10–13 Mar,2000,wikipedia_tabela_4,Gomes,8.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ranking Brasil[127],7–12 Mar,3000,wikipedia_tabela_4,Lula,39.0,10.5%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ranking Brasil[127],7–12 Mar,3000,wikipedia_tabela_4,Bolsonaro,32.4,10.5%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ranking Brasil[127],7–12 Mar,3000,wikipedia_tabela_4,Gomes,6.5,10.5%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Instituto GERP[126],7–10 Mar,2095,wikipedia_tabela_4,Lula,38.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Instituto GERP[126],7–10 Mar,2095,wikipedia_tabela_4,Bolsonaro,31.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Instituto GERP[126],7–10 Mar,2095,wikipedia_tabela_4,Gomes,5.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,9 Mar,9 Mar,9 Mar,wikipedia_tabela_4,Lula,128.0,Senator Rodrigo Pacheco (PSD) announces he will not run for president.[128],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,9 Mar,9 Mar,9 Mar,wikipedia_tabela_4,Bolsonaro,128.0,Senator Rodrigo Pacheco (PSD) announces he will not run for president.[128],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,9 Mar,9 Mar,9 Mar,wikipedia_tabela_4,Gomes,128.0,Senator Rodrigo Pacheco (PSD) announces he will not run for president.[128],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[129],7–9 Mar,1000,wikipedia_tabela_4,Lula,43.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[129],7–9 Mar,1000,wikipedia_tabela_4,Bolsonaro,28.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[129],7–9 Mar,1000,wikipedia_tabela_4,Gomes,8.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[130],3–8 Mar,2020,wikipedia_tabela_4,Lula,38.9,11.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[130],3–8 Mar,2020,wikipedia_tabela_4,Bolsonaro,30.9,11.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[130],3–8 Mar,2020,wikipedia_tabela_4,Gomes,6.8,11.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[131],27 Feb – 1 Mar,3000,wikipedia_tabela_4,Lula,40.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[131],27 Feb – 1 Mar,3000,wikipedia_tabela_4,Bolsonaro,32.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[131],27 Feb – 1 Mar,3000,wikipedia_tabela_4,Gomes,7.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipespe[132],21–23 Feb,1000,wikipedia_tabela_4,Lula,43.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipespe[132],21–23 Feb,1000,wikipedia_tabela_4,Bolsonaro,26.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipespe[132],21–23 Feb,1000,wikipedia_tabela_4,Gomes,7.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[133],18–22 Feb,1500,wikipedia_tabela_4,Lula,42.0,6%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[133],18–22 Feb,1500,wikipedia_tabela_4,Bolsonaro,27.0,6%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[133],18–22 Feb,1500,wikipedia_tabela_4,Gomes,8.0,6%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,CNT/MDA[134],16–19 Feb,2002,wikipedia_tabela_4,Lula,42.2,12.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,CNT/MDA[134],16–19 Feb,2002,wikipedia_tabela_4,Bolsonaro,28.0,12.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,CNT/MDA[134],16–19 Feb,2002,wikipedia_tabela_4,Gomes,6.7,12.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Modalmais/Futura[120],14–17 Feb,2000,wikipedia_tabela_4,Lula,35.0,10.5%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Modalmais/Futura[120],14–17 Feb,2000,wikipedia_tabela_4,Bolsonaro,34.7,10.5%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Modalmais/Futura[120],14–17 Feb,2000,wikipedia_tabela_4,Gomes,5.8,10.5%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[135],13–15 Feb,3000,wikipedia_tabela_4,Lula,40.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[135],13–15 Feb,3000,wikipedia_tabela_4,Bolsonaro,31.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[135],13–15 Feb,3000,wikipedia_tabela_4,Gomes,4.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[136],7–9 Feb,1000,wikipedia_tabela_4,Lula,43.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[136],7–9 Feb,1000,wikipedia_tabela_4,Bolsonaro,25.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[136],7–9 Feb,1000,wikipedia_tabela_4,Gomes,8.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[137],3–6 Feb,2000,wikipedia_tabela_4,Lula,45.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[137],3–6 Feb,2000,wikipedia_tabela_4,Bolsonaro,23.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[137],3–6 Feb,2000,wikipedia_tabela_4,Gomes,7.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[138],27 Jan – 1 Feb,2020,wikipedia_tabela_4,Lula,40.1,10.3%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[138],27 Jan – 1 Feb,2020,wikipedia_tabela_4,Bolsonaro,29.1,10.3%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Paraná Pesquisas[138],27 Jan – 1 Feb,2020,wikipedia_tabela_4,Gomes,5.6,10.3%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[139],31 Jan – 1 Feb,3000,wikipedia_tabela_4,Lula,41.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[139],31 Jan – 1 Feb,3000,wikipedia_tabela_4,Bolsonaro,30.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[139],31 Jan – 1 Feb,3000,wikipedia_tabela_4,Gomes,7.0,8%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[140],24–25 Jan,1000,wikipedia_tabela_4,Lula,44.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[140],24–25 Jan,1000,wikipedia_tabela_4,Bolsonaro,24.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[140],24–25 Jan,1000,wikipedia_tabela_4,Gomes,8.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Modalmais/Futura[141],17–21 Jan,2000,wikipedia_tabela_4,Lula,39.5,8.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Modalmais/Futura[141],17–21 Jan,2000,wikipedia_tabela_4,Bolsonaro,33.2,8.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Modalmais/Futura[141],17–21 Jan,2000,wikipedia_tabela_4,Gomes,7.5,8.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[142],16–18 Jan,3000,wikipedia_tabela_4,Lula,42.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[142],16–18 Jan,3000,wikipedia_tabela_4,Bolsonaro,28.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[142],16–18 Jan,3000,wikipedia_tabela_4,Gomes,3.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[143],9–13 Jan,1500,wikipedia_tabela_4,Lula,41.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[143],9–13 Jan,1500,wikipedia_tabela_4,Bolsonaro,24.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[143],9–13 Jan,1500,wikipedia_tabela_4,Gomes,7.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[144],10–12 Jan,1000,wikipedia_tabela_4,Lula,44.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[144],10–12 Jan,1000,wikipedia_tabela_4,Bolsonaro,24.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,XP/Ipespe[144],10–12 Jan,1000,wikipedia_tabela_4,Gomes,7.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[145],6–9 Jan,2000,wikipedia_tabela_4,Lula,45.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[145],6–9 Jan,2000,wikipedia_tabela_4,Bolsonaro,23.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[145],6–9 Jan,2000,wikipedia_tabela_4,Gomes,5.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[146],19–21 Dec,3000,wikipedia_tabela_5,Lula,40.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[146],19–21 Dec,3000,wikipedia_tabela_5,Bolsonaro,30.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[146],19–21 Dec,3000,wikipedia_tabela_5,Gomes,4.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,PoderData[146],19–21 Dec,3000,wikipedia_tabela_5,Tebet,1.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipespe[147],14–16 Dec,1000,wikipedia_tabela_5,Lula,44.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipespe[147],14–16 Dec,1000,wikipedia_tabela_5,Bolsonaro,24.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipespe[147],14–16 Dec,1000,wikipedia_tabela_5,Gomes,7.0,12%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipespe[147],14–16 Dec,1000,wikipedia_tabela_5,Lula,43.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipespe[147],14–16 Dec,1000,wikipedia_tabela_5,Bolsonaro,23.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipespe[147],14–16 Dec,1000,wikipedia_tabela_5,Gomes,7.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipespe[147],14–16 Dec,1000,wikipedia_tabela_5,Tebet,1.0,9%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[148],13–16 Dec,3666,wikipedia_tabela_5,Lula,48.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[148],13–16 Dec,3666,wikipedia_tabela_5,Bolsonaro,22.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Datafolha[148],13–16 Dec,3666,wikipedia_tabela_5,Gomes,7.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipec[149],9–13 Dec,2002,wikipedia_tabela_5,Lula,49.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipec[149],9–13 Dec,2002,wikipedia_tabela_5,Bolsonaro,22.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipec[149],9–13 Dec,2002,wikipedia_tabela_5,Gomes,5.0,13%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipec[149],9–13 Dec,2002,wikipedia_tabela_5,Lula,48.0,14%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipec[149],9–13 Dec,2002,wikipedia_tabela_5,Bolsonaro,21.0,14%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipec[149],9–13 Dec,2002,wikipedia_tabela_5,Gomes,5.0,14%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Ipec[149],9–13 Dec,2002,wikipedia_tabela_5,Tebet,1.0,14%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[150],6–9 Dec,1200,wikipedia_tabela_5,Lula,37.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[150],6–9 Dec,1200,wikipedia_tabela_5,Bolsonaro,27.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Exame/Ideia[150],6–9 Dec,1200,wikipedia_tabela_5,Gomes,6.0,10%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,8 Dec,8 Dec,8 Dec,wikipedia_tabela_5,Lula,152.0,MDB confirms the candidacy of senator Simone Tebet.[152],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,8 Dec,8 Dec,8 Dec,wikipedia_tabela_5,Bolsonaro,152.0,MDB confirms the candidacy of senator Simone Tebet.[152],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,8 Dec,8 Dec,8 Dec,wikipedia_tabela_5,Gomes,152.0,MDB confirms the candidacy of senator Simone Tebet.[152],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,8 Dec,8 Dec,8 Dec,wikipedia_tabela_5,Tebet,152.0,MDB confirms the candidacy of senator Simone Tebet.[152],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[153],2–5 Dec,2037,wikipedia_tabela_5,Lula,46.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[153],2–5 Dec,2037,wikipedia_tabela_5,Bolsonaro,23.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[153],2–5 Dec,2037,wikipedia_tabela_5,Gomes,5.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Quaest/Genial[153],2–5 Dec,2037,wikipedia_tabela_5,Tebet,1.0,11%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,30 Nov,30 Nov,30 Nov,wikipedia_tabela_5,Lula,154.0,President Bolsonaro joins the Liberal Party.[154],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,30 Nov,30 Nov,30 Nov,wikipedia_tabela_5,Bolsonaro,154.0,President Bolsonaro joins the Liberal Party.[154],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,30 Nov,30 Nov,30 Nov,wikipedia_tabela_5,Gomes,154.0,President Bolsonaro joins the Liberal Party.[154],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,30 Nov,30 Nov,30 Nov,wikipedia_tabela_5,Tebet,154.0,President Bolsonaro joins the Liberal Party.[154],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Atlas Político[155],27–29 Nov,4401,wikipedia_tabela_5,Lula,42.8,3.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Atlas Político[155],27–29 Nov,4401,wikipedia_tabela_5,Bolsonaro,31.5,3.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Atlas Político[155],27–29 Nov,4401,wikipedia_tabela_5,Gomes,6.1,3.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,Atlas Político[155],27–29 Nov,4401,wikipedia_tabela_5,Tebet,0.9,3.2%,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,27 Nov,27 Nov,27 Nov,wikipedia_tabela_5,Lula,156.0,Governor of São Paulo João Doria wins the PSDB presidential primary.[156],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,27 Nov,27 Nov,27 Nov,wikipedia_tabela_5,Bolsonaro,156.0,Governor of São Paulo João Doria wins the PSDB presidential primary.[156],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
2022,1,27 Nov,27 Nov,27 Nov,wikipedia_tabela_5,Gomes,156.0,Governor of São Paulo João Doria wins the PSDB presidential primary.[156],https://en.wikipedia.org/wiki/Opinion_polling_for_the_2022_Brazilian_presidential_election
