ano_eleicao,turno,instituto,data_inicio_campo,data_fim_campo,data_publicacao,amostra,cenario,candidato,percentual_total,brancos_nulos,indecisos,fonte,amostra_imputada,qualidade_fonte,cenario_tipo
2026,1,Datafolha,2026-09-08,2026-09-10,2026-09-10,2002,wikipedia_tabela_2,Lula,39.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Datafolha,2026-09-08,2026-09-10,2026-09-10,2002,wikipedia_tabela_2,Flávio Bolsonaro,35.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Datafolha,2026-09-08,2026-09-10,2026-09-10,2002,wikipedia_tabela_2,Augusto Cury,6.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Datafolha,2026-09-08,2026-09-10,2026-09-10,2002,wikipedia_tabela_2,Ronaldo Caiado,4.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Datafolha,2026-09-08,2026-09-10,2026-09-10,2002,wikipedia_tabela_2,Romeu Zema,2.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Futura,2026-09-04,2026-09-10,2026-09-10,2000,wikipedia_tabela_2,Lula,39.2,0,8.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Futura,2026-09-04,2026-09-10,2026-09-10,2000,wikipedia_tabela_2,Flávio Bolsonaro,33.6,0,8.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Futura,2026-09-04,2026-09-10,2026-09-10,2000,wikipedia_tabela_2,Augusto Cury,6.4,0,8.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Futura,2026-09-04,2026-09-10,2026-09-10,2000,wikipedia_tabela_2,Ronaldo Caiado,4.4,0,8.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Futura,2026-09-04,2026-09-10,2026-09-10,2000,wikipedia_tabela_2,Romeu Zema,0.7,0,8.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,PoderData,2026-09-06,2026-09-09,2026-09-09,3000,wikipedia_tabela_2,Lula,38.0,0,4.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,PoderData,2026-09-06,2026-09-09,2026-09-09,3000,wikipedia_tabela_2,Flávio Bolsonaro,36.0,0,4.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,PoderData,2026-09-06,2026-09-09,2026-09-09,3000,wikipedia_tabela_2,Augusto Cury,10.0,0,4.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,PoderData,2026-09-06,2026-09-09,2026-09-09,3000,wikipedia_tabela_2,Ronaldo Caiado,2.0,0,4.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,PoderData,2026-09-06,2026-09-09,2026-09-09,3000,wikipedia_tabela_2,Romeu Zema,1.0,0,4.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,AtlasIntel,2026-09-04,2026-09-09,2026-09-09,5000,wikipedia_tabela_2,Lula,43.0,0,1.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,AtlasIntel,2026-09-04,2026-09-09,2026-09-09,5000,wikipedia_tabela_2,Flávio Bolsonaro,37.4,0,1.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,AtlasIntel,2026-09-04,2026-09-09,2026-09-09,5000,wikipedia_tabela_2,Augusto Cury,6.6,0,1.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,AtlasIntel,2026-09-04,2026-09-09,2026-09-09,5000,wikipedia_tabela_2,Ronaldo Caiado,1.1,0,1.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,AtlasIntel,2026-09-04,2026-09-09,2026-09-09,5000,wikipedia_tabela_2,Romeu Zema,2.1,0,1.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Palver,2026-09-04,2026-09-07,2026-09-07,5000,wikipedia_tabela_2,Lula,40.0,0,2.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Palver,2026-09-04,2026-09-07,2026-09-07,5000,wikipedia_tabela_2,Flávio Bolsonaro,39.0,0,2.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Palver,2026-09-04,2026-09-07,2026-09-07,5000,wikipedia_tabela_2,Augusto Cury,4.0,0,2.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Palver,2026-09-04,2026-09-07,2026-09-07,5000,wikipedia_tabela_2,Ronaldo Caiado,1.0,0,2.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Palver,2026-09-04,2026-09-07,2026-09-07,5000,wikipedia_tabela_2,Romeu Zema,1.0,0,2.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Ideia,2026-09-04,2026-09-07,2026-09-07,1500,wikipedia_tabela_2,Lula,38.4,0,5.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Ideia,2026-09-04,2026-09-07,2026-09-07,1500,wikipedia_tabela_2,Flávio Bolsonaro,37.3,0,5.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Ideia,2026-09-04,2026-09-07,2026-09-07,1500,wikipedia_tabela_2,Augusto Cury,6.6,0,5.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Ideia,2026-09-04,2026-09-07,2026-09-07,1500,wikipedia_tabela_2,Ronaldo Caiado,4.0,0,5.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Ideia,2026-09-04,2026-09-07,2026-09-07,1500,wikipedia_tabela_2,Romeu Zema,1.5,0,5.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Nexus,2026-09-04,2026-09-07,2026-09-07,2002,wikipedia_tabela_2,Lula,39.0,0,5.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Nexus,2026-09-04,2026-09-07,2026-09-07,2002,wikipedia_tabela_2,Flávio Bolsonaro,35.0,0,5.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Nexus,2026-09-04,2026-09-07,2026-09-07,2002,wikipedia_tabela_2,Augusto Cury,9.0,0,5.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Nexus,2026-09-04,2026-09-07,2026-09-07,2002,wikipedia_tabela_2,Ronaldo Caiado,4.0,0,5.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Nexus,2026-09-04,2026-09-07,2026-09-07,2002,wikipedia_tabela_2,Romeu Zema,1.0,0,5.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Quaest,2026-09-03,2026-09-06,2026-09-06,2004,wikipedia_tabela_2,Lula,36.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Quaest,2026-09-03,2026-09-06,2026-09-06,2004,wikipedia_tabela_2,Flávio Bolsonaro,29.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Quaest,2026-09-03,2026-09-06,2026-09-06,2004,wikipedia_tabela_2,Augusto Cury,8.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Quaest,2026-09-03,2026-09-06,2026-09-06,2004,wikipedia_tabela_2,Ronaldo Caiado,3.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Quaest,2026-09-03,2026-09-06,2026-09-06,2004,wikipedia_tabela_2,Romeu Zema,2.0,0,18.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Datafolha,2026-09-01,2026-09-02,2026-09-02,2002,wikipedia_tabela_2,Lula,38.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Datafolha,2026-09-01,2026-09-02,2026-09-02,2002,wikipedia_tabela_2,Flávio Bolsonaro,33.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Datafolha,2026-09-01,2026-09-02,2026-09-02,2002,wikipedia_tabela_2,Augusto Cury,8.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Datafolha,2026-09-01,2026-09-02,2026-09-02,2002,wikipedia_tabela_2,Ronaldo Caiado,4.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,Datafolha,2026-09-01,2026-09-02,2026-09-02,2002,wikipedia_tabela_2,Romeu Zema,2.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
2026,1,PoderData,2026-08-30,2026-09-02,2026-09-02,3000,wikipedia_tabela_2,Lula,37.0,0,7.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election,0,wikipedia_estruturada_auditoria_parcial,primeiro_turno
