ano_eleicao,turno,instituto,data_inicio_campo,data_fim_campo,data_publicacao,amostra,cenario,candidato,percentual_total,brancos_nulos,indecisos,fonte
2026,1,Nexus,2026-04-24,2026-04-26,2026-04-26,2028,wikipedia_tabela_3,Ronaldo Caiado,6.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-04-09,2026-04-13,2026-04-13,2004,wikipedia_tabela_3,Lula,37.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-04-09,2026-04-13,2026-04-13,2004,wikipedia_tabela_3,Flávio Bolsonaro,32.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-04-09,2026-04-13,2026-04-13,2004,wikipedia_tabela_3,Augusto Cury,2.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-04-09,2026-04-13,2026-04-13,2004,wikipedia_tabela_3,Ronaldo Caiado,6.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-04-09,2026-04-13,2026-04-13,2004,wikipedia_tabela_3,Romeu Zema,3.0,0,16.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,MDA,2026-04-08,2026-04-12,2026-04-12,2002,wikipedia_tabela_3,Lula,39.2,0,19.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,MDA,2026-04-08,2026-04-12,2026-04-12,2002,wikipedia_tabela_3,Flávio Bolsonaro,30.2,0,19.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,MDA,2026-04-08,2026-04-12,2026-04-12,2002,wikipedia_tabela_3,Ronaldo Caiado,4.6,0,19.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,MDA,2026-04-08,2026-04-12,2026-04-12,2002,wikipedia_tabela_3,Romeu Zema,3.3,0,19.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-04-07,2026-04-11,2026-04-11,2000,wikipedia_tabela_3,Lula,39.8,0,11.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-04-07,2026-04-11,2026-04-11,2000,wikipedia_tabela_3,Flávio Bolsonaro,37.3,0,11.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-04-07,2026-04-11,2026-04-11,2000,wikipedia_tabela_3,Augusto Cury,1.3,0,11.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-04-07,2026-04-11,2026-04-11,2000,wikipedia_tabela_3,Ronaldo Caiado,4.8,0,11.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-04-07,2026-04-11,2026-04-11,2000,wikipedia_tabela_3,Romeu Zema,2.9,0,11.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-04-07,2026-04-11,2026-04-11,2000,wikipedia_tabela_3,Lula,38.4,0,11.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-04-07,2026-04-11,2026-04-11,2000,wikipedia_tabela_3,Flávio Bolsonaro,38.2,0,11.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-04-07,2026-04-11,2026-04-11,2000,wikipedia_tabela_3,Augusto Cury,1.9,0,11.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-04-07,2026-04-11,2026-04-11,2000,wikipedia_tabela_3,Ronaldo Caiado,6.0,0,11.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-04-07,2026-04-09,2026-04-09,2004,wikipedia_tabela_3,Lula,39.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-04-07,2026-04-09,2026-04-09,2004,wikipedia_tabela_3,Flávio Bolsonaro,35.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-04-07,2026-04-09,2026-04-09,2004,wikipedia_tabela_3,Ronaldo Caiado,5.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-04-07,2026-04-09,2026-04-09,2004,wikipedia_tabela_3,Romeu Zema,4.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-04-03,2026-04-07,2026-04-07,1500,wikipedia_tabela_3,Lula,40.4,0,9.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-04-03,2026-04-07,2026-04-07,1500,wikipedia_tabela_3,Flávio Bolsonaro,37.0,0,9.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-04-03,2026-04-07,2026-04-07,1500,wikipedia_tabela_3,Ronaldo Caiado,6.5,0,9.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-04-03,2026-04-07,2026-04-07,1500,wikipedia_tabela_3,Romeu Zema,3.0,0,9.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-04-05,2026-04-05,2026-04-05,97,wikipedia_tabela_3,Lula,97.0,0,97.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-04-05,2026-04-05,2026-04-05,97,wikipedia_tabela_3,Flávio Bolsonaro,97.0,0,97.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-04-05,2026-04-05,2026-04-05,97,wikipedia_tabela_3,Augusto Cury,97.0,0,97.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-04-05,2026-04-05,2026-04-05,97,wikipedia_tabela_3,Ronaldo Caiado,97.0,0,97.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-04-05,2026-04-05,2026-04-05,97,wikipedia_tabela_3,Romeu Zema,97.0,0,97.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-03-30,2026-03-30,2026-03-30,98,wikipedia_tabela_4,Lula,98.0,0,98.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-03-30,2026-03-30,2026-03-30,98,wikipedia_tabela_4,Flávio Bolsonaro,98.0,0,98.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-03-30,2026-03-30,2026-03-30,98,wikipedia_tabela_4,Ronaldo Caiado,98.0,0,98.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-03-30,2026-03-30,2026-03-30,98,wikipedia_tabela_4,Romeu Zema,98.0,0,98.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-03-27,2026-03-29,2026-03-29,2000,wikipedia_tabela_4,Lula,41.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-03-27,2026-03-29,2026-03-29,2000,wikipedia_tabela_4,Flávio Bolsonaro,38.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-03-27,2026-03-29,2026-03-29,2000,wikipedia_tabela_4,Ronaldo Caiado,4.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-03-27,2026-03-29,2026-03-29,2000,wikipedia_tabela_4,Romeu Zema,4.0,0,10.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-03-27,2026-03-29,2026-03-29,2000,wikipedia_tabela_4,Lula,39.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-03-27,2026-03-29,2026-03-29,2000,wikipedia_tabela_4,Flávio Bolsonaro,39.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-03-27,2026-03-29,2026-03-29,2000,wikipedia_tabela_4,Romeu Zema,5.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-03-27,2026-03-29,2026-03-29,2000,wikipedia_tabela_4,Lula,42.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-03-27,2026-03-29,2026-03-29,2000,wikipedia_tabela_4,Flávio Bolsonaro,39.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Nexus,2026-03-27,2026-03-29,2026-03-29,2000,wikipedia_tabela_4,Romeu Zema,6.0,0,8.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Paraná Pesquisas,2026-03-25,2026-03-28,2026-03-28,2080,wikipedia_tabela_4,Lula,41.3,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Paraná Pesquisas,2026-03-25,2026-03-28,2026-03-28,2080,wikipedia_tabela_4,Flávio Bolsonaro,37.8,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Paraná Pesquisas,2026-03-25,2026-03-28,2026-03-28,2080,wikipedia_tabela_4,Ronaldo Caiado,3.6,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Paraná Pesquisas,2026-03-25,2026-03-28,2026-03-28,2080,wikipedia_tabela_4,Romeu Zema,3.0,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Gerp,2026-03-20,2026-03-25,2026-03-25,2000,wikipedia_tabela_4,Lula,38.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Gerp,2026-03-20,2026-03-25,2026-03-25,2000,wikipedia_tabela_4,Flávio Bolsonaro,36.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Gerp,2026-03-20,2026-03-25,2026-03-25,2000,wikipedia_tabela_4,Ronaldo Caiado,3.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Gerp,2026-03-20,2026-03-25,2026-03-25,2000,wikipedia_tabela_4,Romeu Zema,3.0,0,9.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Lula,45.9,0,2.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Flávio Bolsonaro,40.1,0,2.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Ronaldo Caiado,3.7,0,2.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Romeu Zema,3.1,0,2.2,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Lula,45.5,0,1.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Flávio Bolsonaro,42.4,0,1.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Romeu Zema,3.7,0,1.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Lula,45.6,0,5.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Ronaldo Caiado,4.2,0,5.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Romeu Zema,6.2,0,5.6,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Lula,45.7,0,1.4,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Flávio Bolsonaro,35.8,0,1.4,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Ronaldo Caiado,2.8,0,1.4,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,AtlasIntel,2026-03-18,2026-03-23,2026-03-23,5028,wikipedia_tabela_4,Romeu Zema,1.6,0,1.4,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-03-23,2026-03-23,2026-03-23,102,wikipedia_tabela_4,Lula,102.0,0,102.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-03-23,2026-03-23,2026-03-23,102,wikipedia_tabela_4,Flávio Bolsonaro,102.0,0,102.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-03-23,2026-03-23,2026-03-23,102,wikipedia_tabela_4,Ronaldo Caiado,102.0,0,102.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,nan,2026-03-23,2026-03-23,2026-03-23,102,wikipedia_tabela_4,Romeu Zema,102.0,0,102.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Lula,40.3,0,11.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Flávio Bolsonaro,35.0,0,11.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Ronaldo Caiado,5.5,0,11.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Romeu Zema,5.0,0,11.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Lula,40.0,0,9.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Flávio Bolsonaro,34.7,0,9.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Romeu Zema,4.5,0,9.5,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Lula,39.6,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Flávio Bolsonaro,36.3,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Romeu Zema,5.8,0,12.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Lula,40.3,0,16.8,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Ideia,2026-03-06,2026-03-10,2026-03-10,1500,wikipedia_tabela_4,Romeu Zema,5.1,0,16.8,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Lula,39.0,0,21.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Flávio Bolsonaro,32.0,0,21.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Ronaldo Caiado,4.0,0,21.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Romeu Zema,2.0,0,21.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Lula,37.0,0,21.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Flávio Bolsonaro,30.0,0,21.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Romeu Zema,3.0,0,21.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Lula,36.0,0,21.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Flávio Bolsonaro,33.0,0,21.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Romeu Zema,3.0,0,21.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Lula,36.0,0,22.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Flávio Bolsonaro,34.0,0,22.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Ronaldo Caiado,4.0,0,22.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Lula,36.0,0,20.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Flávio Bolsonaro,33.0,0,20.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Lula,36.0,0,22.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Flávio Bolsonaro,35.0,0,22.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Lula,37.0,0,22.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Flávio Bolsonaro,34.0,0,22.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Quaest,2026-03-06,2026-03-09,2026-03-09,2004,wikipedia_tabela_4,Romeu Zema,3.0,0,22.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-03-02,2026-03-06,2026-03-06,2000,wikipedia_tabela_4,Lula,35.1,0,10.1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-03-02,2026-03-06,2026-03-06,2000,wikipedia_tabela_4,Flávio Bolsonaro,41.9,0,10.1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-03-02,2026-03-06,2026-03-06,2000,wikipedia_tabela_4,Ronaldo Caiado,5.7,0,10.1,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-03-02,2026-03-06,2026-03-06,2000,wikipedia_tabela_4,Lula,37.0,0,7.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-03-02,2026-03-06,2026-03-06,2000,wikipedia_tabela_4,Flávio Bolsonaro,37.6,0,7.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-03-02,2026-03-06,2026-03-06,2000,wikipedia_tabela_4,Romeu Zema,2.7,0,7.3,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-03-02,2026-03-06,2026-03-06,2000,wikipedia_tabela_4,Lula,35.2,0,9.4,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-03-02,2026-03-06,2026-03-06,2000,wikipedia_tabela_4,Flávio Bolsonaro,41.2,0,9.4,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-03-02,2026-03-06,2026-03-06,2000,wikipedia_tabela_4,Lula,36.8,0,15.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Futura,2026-03-02,2026-03-06,2026-03-06,2000,wikipedia_tabela_4,Romeu Zema,5.7,0,15.9,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Lula,39.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Flávio Bolsonaro,33.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Ronaldo Caiado,4.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Romeu Zema,5.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Lula,38.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Flávio Bolsonaro,32.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Romeu Zema,4.0,0,14.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Lula,39.0,0,19.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Romeu Zema,5.0,0,19.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Lula,39.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Flávio Bolsonaro,34.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Datafolha,2026-03-03,2026-03-05,2026-03-05,2004,wikipedia_tabela_4,Romeu Zema,4.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Real Time,2026-02-28,2026-03-02,2026-03-02,2000,wikipedia_tabela_4,Lula,40.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Real Time,2026-02-28,2026-03-02,2026-03-02,2000,wikipedia_tabela_4,Flávio Bolsonaro,33.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
2026,1,Real Time,2026-02-28,2026-03-02,2026-03-02,2000,wikipedia_tabela_4,Ronaldo Caiado,5.0,0,15.0,https://en.wikipedia.org/wiki/Opinion_polling_for_the_2026_Brazilian_presidential_election
